,name,address,city,province,latitude,longitude
18712,dairyqueen,1014 E Broad St,Mansfield,TX,32.564978,-97.128895
18713,dairyqueen,7813 Slide Rd,Lubbock,TX,33.522638,-101.922364
18714,dairyqueen,4205 San Bernardo Ave,Laredo,TX,27.537376,-99.50434
18715,dairyqueen,422 S Poplar St,Kermit,TX,31.854579,-103.092087
18716,arbys,3250 Erie Blvd E,Syracuse,NY,43.049934,-76.072566
18718,arbys,5526 State Highway 7,Oneonta,NY,42.458791,-75.022058
18719,arbys,100 Mall Blvd,Lakewood,NY,42.09619,-79.306838
18720,arbys,10438 Bennett Rd,Fredonia,NY,42.455818,-79.310045
18721,arbys,798 E Main St,Cobleskill,NY,42.679896,-74.4734
18722,arbys,2802 E Main St,Endicott,NY,42.105602,-76.0294
18723,arbys,4440 Mahoning Ave,Youngstown,OH,41.102093,-80.733974
18725,jackinthebox,219 N Grand Ave,Gainesville,TX,33.625159,-97.13338
18726,jackinthebox,2801 Hillcroft St,Houston,TX,29.735796,-95.50037
18727,jackinthebox,7045 Airline Dr,Houston,TX,29.863926,-95.384731
18728,jackinthebox,4015 Bobtown Rd,Garland,TX,32.850024,-96.569661
18729,jackinthebox,516 N Wood St,Gilmer,TX,32.732944,-94.942725
18730,jackinthebox,1382 Belt Line Rd,Garland,TX,32.944751,-96.64758
18731,jackinthebox,200 W Loop 820 S,Fort Worth,TX,32.758584,-97.479125
18732,jackinthebox,3308 SE Loop 820,Fort Worth,TX,32.660601,-97.273618
18733,mcdonalds,2375 Delk Rd SE,Marietta,GA,33.92398,-84.48348
18734,mcdonalds,400 Towne Dr,Fayetteville,NY,43.02978,-76.01843
18737,tropicalsmoothiecafe,3111 Mahan Dr,Tallahassee,FL,30.460885,-84.225112
18738,mcdonalds,3398 Capital Cir NE,Tallahassee,FL,30.50018,-84.24761
18739,mcdonalds,2612 W Morgan Ave,Milwaukee,WI,42.98166,-87.94735
18740,mcdonalds,5421 New Albany Rd W,New Albany,OH,40.0949,-82.824
18741,wendys,6740 E Broad St,Columbus,OH,39.98292,-82.81732
18742,wendys,77 Granville St,Columbus,OH,40.0186,-82.8788
18743,pennstationeastcoastsubs,4473 Cemetery Rd,Hilliard,OH,40.03209,-83.13583
18744,sonicdrivein,6206 E Broad St,Columbus,OH,39.98077,-82.83596
18745,wendys,2516 Hilliard Rome Rd,Hilliard,OH,40.00177576,-83.15355396
18746,tacobell,811 Kifer Rd,Sunnyvale,CA,37.375637,-122.01329
18748,whitecastle,1550 Hilliard Rome Rd,Hilliard,OH,39.983227,-83.150047
18749,chickenkitchen,842 Brickell Plz,Miami,FL,25.76571,-80.19218
18751,raisingcanes,2550 Hilliard Rome Rd,Hilliard,OH,40.003375,-83.153166
18753,whitecastle,1435 E Dublin Granville Rd,Columbus,OH,40.0868,-82.9782
18754,wendys,1724 W 5th Ave,Columbus,OH,39.98944,-83.05231
18755,tacobell,5152 N High St,Columbus,OH,40.0677,-83.0185
18756,kfc,1671 E Dublin Granville Rd,Columbus,OH,40.08636,-82.97356
18757,chickfila,1130 Malabar Rd SE,Palm Bay,FL,27.9981,-80.6371
18758,tacobell,1991 Stantonsburg Rd,Greenville,NC,35.606751,-77.396391
18759,einsteinbrosbagels,4225 University Ave,Columbus,GA,32.503847,-84.937974
18760,mcdonalds,430 State St,Erie,PA,42.130325,-80.086874
18761,dairyqueen,4701 N Academy Blvd,Colorado Springs,CO,38.9,-104.7645
18762,countrybuffet,801 N Academy Blvd,Colorado Springs,CO,38.84567,-104.75578
18764,mcdonalds,75 Commerce Cir,Bristol,PA,40.099377,-74.872876
18765,mcdonalds,4316 Buffalo Rd,Erie,PA,42.146291,-80.00426
18766,wafflehouse,491 Piney Grove Rd,Columbia,SC,34.06834,-81.13952
18767,mcdonalds,1284 S Market St,Elizabethtown,PA,40.139348,-76.589311
18768,mcdonalds,15 5th St,Ellwood City,PA,40.8619,-80.286889
18769,sonicdrivein,3036 Broad River Rd,Columbia,SC,34.04964,-81.10465
18770,mcdonalds,1930 Street Rd,Bensalem,PA,40.096612,-74.945375
18771,mcdonalds,5261 Library Rd,Bethel Park,PA,40.332263,-80.023221
18772,mcdonalds,2546 Constitution Blvd,Beaver Falls,PA,40.772636,-80.373497
18773,mcdonalds,111 W Lancaster Ave,Ardmore,PA,40.008996,-75.293209
18774,mcdonalds,1240 Bristol Pike,Bensalem,PA,40.071121,-74.966297
18775,mcdonalds,4340 Bonita Rd,Bonita,CA,32.6603,-117.0344
18776,mcdonalds,407 E Plank Rd,Altoona,PA,40.480114,-78.402654
18777,mcdonalds,725 E St,Chula Vista,CA,32.6404,-117.098531
18778,carlsjr,1502 Sweetwater Rd,National City,CA,32.660686,-117.08381
18779,jackinthebox,1408 3rd Ave,Chula Vista,CA,32.60249,-117.06482
18780,petroschilichips,1033 N Cedar Bluff Rd,Knoxville,TN,35.94096,-84.09461
18781,mcdonalds,475 Johnny Mercer Blvd,Savannah,GA,32.0159,-80.9783
18783,chickfila,7565 Mountain Grove Dr,Knoxville,TN,35.90664,-83.83806
18784,sonicdrivein,1313 N Ruby St,Spokane,WA,47.66965,-117.40972
18785,tacobell,1930 E 20th St,Chico,CA,39.72751,-121.80662
18786,einsteinbrosbagels,400 N Dearborn St,Chicago,IL,41.88939,-87.6298
18787,whitecastle,3705 Bardstown Rd,Louisville,KY,38.1989,-85.6594
18788,wendys,3610 Buechel Byp,Louisville,KY,38.19919,-85.66254
18791,qdobamexicangrill,3021 Poplar Level Rd,Louisville,KY,38.2129,-85.72078
18792,mcdonalds,4540 Ashford Dunwoody Rd NE,Atlanta,GA,33.926834,-84.337654
18793,hardees,1010 E 10th St,Sioux Falls,SD,43.5467,-96.714
18794,wendys,1802 Main St,Dunedin,FL,28.01988109,-82.7553494
18795,tacobell,220 Spring St,Charleston,SC,32.78743,-79.95384
18797,pizzahut,2639 E Broadway Rd,Mesa,AZ,33.408063,-111.773639
18798,dominospizza,1145 S Mesa Dr,Mesa,AZ,33.3943,-111.823
18799,pizzahut,6670 E Baseline Rd,Mesa,AZ,33.379405,-111.690073
18801,7eleven,6540 W Belmont Ave,Chicago,IL,41.938397,-87.789876
18802,panerabread,6059 N Lincoln Ave,Chicago,IL,41.99301,-87.71134
18803,mcdonalds,4546 N Kedzie Ave,Chicago,IL,41.96415,-87.70863
18804,sonicdrivein,4407 Highway 58,Chattanooga,TN,35.08469,-85.20271
18805,kfc,7501 Mineral Point Rd,Madison,WI,43.06018395,-89.5130482
18807,wendys,6009 Ooltewah Georgetown Rd,Ooltewah,TN,35.083378,-85.05857
18808,tacobell,308 Westwood Plz,Los Angeles,CA,34.07042,-118.444145
18809,tacobell,3323 N White Sands Blvd,Alamogordo,NM,32.934361,-105.964557
18810,tacobell,3330 Donnell Dr,District Heights,MD,38.846222,-76.884362
18813,mcdonalds,1000 E 4th St,Long Beach,CA,33.7713899,-118.179547
18814,mcdonalds,4848 Woodruff Ave,Lakewood,CA,33.846241,-118.116223
18815,jimmyjohns,370 Westlake Ave N,Seattle,WA,47.62175642,-122.3383266
18816,runza,610 W O St,Lincoln,NE,40.8143,-96.72811
18817,jimmyjohns,8300 N Hayden Rd,Scottsdale,AZ,33.5569,-111.89877
18818,tacobell,4121 Tates Creek Centre Rd,Lexington,KY,37.96833933,-84.50302332
18819,dunkindonuts,1423 150th St,Whitestone,NY,40.787632,-73.8133
18820,dunkindonuts,5401 108th St,Corona,NY,40.742123,-73.854095
18821,californiachickencafe,18445 Nordhoff St,Northridge,CA,34.236015,-118.53523
18822,tacobell,610 Fairview Blvd,Kendallville,IN,41.450168,-85.247594
18823,tacobell,4299 Barger Dr,Eugene,OR,44.08469,-123.16878
18824,burgerking,751 Harrison Ave,Harrison,NJ,40.7477,-74.14832
18825,bluecoastburrito,6900 Lenox Village Dr,Nashville,TN,36.02595,-86.71209
18826,subway,7696 Dorchester Blvd,Hanover,MD,39.15498208,-76.74284762
18828,culvers,2100 W Main St,Troy,OH,40.059642,-84.249362
18829,culvers,924 S 20th St,Norfolk,NE,42.023072,-97.436264
18830,culvers,2750 Muegge Rd,Saint Charles,MO,38.789211,-90.565253
18831,subway,2541 N M 65,Curran,MI,44.728211,-83.80736
18832,subway,2365 S State Rd,Ionia,MI,42.948894,-85.074732
18833,subway,2500 E Beltline Ave SE,Grand Rapids,MI,42.918507,-85.583172
18834,subway,2224 N Larch St,Lansing,MI,42.757528,-84.543561
18835,jackinthebox,2886 El Cajon Blvd,San Diego,CA,32.755658,-117.131665
18836,subway,3225 Towne Centre Blvd,Lansing,MI,42.764454,-84.517745
18837,wendys,556 Hubbard Ave,Pittsfield,MA,42.468604,-73.195745
18839,wendys,2 Southampton Rd,Westfield,MA,42.14152,-72.734811
18842,jackinthebox,9515 Central Ave,Montclair,CA,34.080834,-117.689152
18843,jackinthebox,1010 N Harbor Blvd,Fullerton,CA,33.879886,-117.924008
18845,jackinthebox,9965 Lower Azusa Rd,Temple City,CA,34.091016,-118.04931
18846,jackinthebox,999 S Brookhurst St,Anaheim,CA,33.817815,-117.958932
18847,jackinthebox,986 Woodside Rd,Redwood City,CA,37.463075,-122.225382
18848,jackinthebox,960 N Ventura Rd,Oxnard,CA,34.211238,-119.193579
18849,jackinthebox,939 E Carson St,Carson,CA,33.832166,-118.257826
18850,jackinthebox,6601 Alondra Blvd,Paramount,CA,33.889332,-118.18205
18851,jackinthebox,6720 N Blackstone Ave,Fresno,CA,36.835745,-119.78975
18852,jackinthebox,6351 Sepulveda Blvd,Van Nuys,CA,34.186066,-118.466675
18853,mcdonalds,1860 Spillway Rd,Brandon,MS,32.382428,-90.041179
18854,mcdonalds,1803 Jackson Ave W,Oxford,MS,34.364545,-89.555357
18855,mcdonalds,1703 Red Robin Ln,New Bern,NC,35.099984,-77.092088
18856,mcdonalds,1620 Sardis Rd N,Charlotte,NC,35.138618,-80.738107
18857,mcdonalds,1512 Goodman Rd W,Horn Lake,MS,34.962652,-90.017385
18858,mcdonalds,145 Highway 15 N,Pontotoc,MS,34.255166,-89.018158
18859,subway,819 Taylor Ave,Towson,MD,39.386181,-76.578856
18860,tacobell,495 W State Road 436,Altamonte Springs,FL,28.662215,-81.402365
18861,arbys,896 Blanding Blvd,Orange Park,FL,30.141715,-81.768652
18863,arbys,1657 Us Highway 1,Ormond Beach,FL,29.339626,-81.134605
18864,arbys,16994 S Dupont Hwy,Harrington,DE,38.926295,-75.566835
18865,tacobell,6315 Oxon Hill Rd,Oxon Hill,MD,38.803287,-76.990551
18866,tacobell,578 Ritchie Hwy,Severna Park,MD,39.075701,-76.54429
18867,tacobell,10810 Baltimore Ave,Beltsville,MD,39.03136,-76.912377
18868,subway,1200 Highway 48,Clarksville,TN,36.503189,-87.370532
18869,subway,1064 N Washington Ave,Cookeville,TN,36.176453,-85.497359
18870,laketrout2,6841 Loch Raven Blvd,Towson,MD,39.383659,-76.577766
18871,paexpress,8750 W Flagler St,Miami,FL,25.768848,-80.338084
18872,happydragon,134 N Perry Rd,Plainfield,IN,39.71863,-86.35918
18873,bobevans,2935 E Dupont Rd,Fort Wayne,IN,41.179751,-85.105221
18874,mcdonalds,966 3rd Ave,New York,NY,40.760879,-73.967473
18875,mcdonalds,902 Sanders St,Cave City,KY,37.135705,-85.971355
18876,mcdonalds,3618 Louisa Rd,Catlettsburg,KY,38.403009,-82.600922
18877,mcdonalds,1925 Russellville Rd,Bowling Green,KY,36.979335,-86.468051
18878,mcdonalds,101 Glades Rd,Berea,KY,37.587052,-84.299175
18880,mcdonalds,150 Russell Rd,Ashland,KY,38.495209,-82.670441
18881,mcdonalds,1811 N Hillside St,Wichita,KS,37.716185,-97.299384
18882,subway,502 Washington Rd,Washington,PA,40.190334,-80.213019
18883,elpolloloco,6986 Chestnut St,Gilroy,CA,37.0014,-121.5605
18884,carlsjr,3832 Peck Rd,El Monte,CA,34.075387,-118.022145
18886,carlsjr,3816 Sepulveda Blvd,Culver City,CA,34.012501,-118.416092
18888,wendys,801 N Lake St,Aurora,IL,41.77266,-88.313975
18889,wendys,1275 W Broadway St,Idaho Falls,ID,43.496016,-112.052064
18890,wendys,510 Rigby Lake Dr,Rigby,ID,43.681393,-111.908843
18891,wendys,1028 Caldwell Blvd,Nampa,ID,43.599308,-116.594016
18892,wendys,8100 W Franklin Rd,Boise,ID,43.605202,-116.283644
18893,subway,9388 Lexington Ave N,Circle Pines,MN,45.14233,-93.16374
18894,dominospizza,4841 Hog Mountain Rd,Flowery Branch,GA,34.1752,-83.9107
18895,mcdonalds,4950 Highway 61 N,Saint Paul,MN,45.074528,-93.0113
18897,burgerking,6936 N Eldridge Pkwy,Houston,TX,29.878287,-95.608254
18898,mcdonalds,151 San Felipe Rd,Hollister,CA,36.85897,-121.40113
18899,burgerking,6495 Labeaux Ave NE,Albertville,MN,45.24491,-93.66347
18900,kfc,839 Delaware Ave,Marysville,OH,40.236,-83.3545
18901,jimmyjohns,11493 Princeton Pike,Cincinnati,OH,39.2862,-84.4671
18902,flaminggrillbuffet,111 Wagaraw Rd,Hawthorne,NJ,40.94001,-74.16076
18903,sonicdrivein,1907 Richardson Rd,Arnold,MO,38.41102269,-90.38329387
18905,wendys,4071 167th St,Oak Forest,IL,41.58659206,-87.71844864
18906,wendys,3800 US Highway 1,Monmouth Junction,NJ,40.421974,-74.5278
18907,oscarsrestaurant,1103 E Oldtown Rd,Cumberland,MD,39.6361,-78.74726
18909,tacobell,1120 Somerset St,New Brunswick,NJ,40.47807,-74.48566
18910,burgerking,1014 Stelton Rd,Piscataway,NJ,40.55395,-74.43351
18911,subway,69 S Market St,Frederick,MD,39.41247,-77.41153
18912,culvers,W227N16880 Tillie Lake Ct,Jackson,WI,43.325497,-88.188775
18913,mcdonalds,227 Old Pipers Gap Rd,Lambsburg,VA,36.578728,-80.73906
18914,mcdonalds,109 Drury Dr,La Plata,MD,38.54708,-76.98389
18916,tacobell,33203 8 Mile Rd,Livonia,MI,42.44031551,-83.37094188
18917,burgerking,832 E State Road 44,Wildwood,FL,28.87309,-82.0895
18918,sonicdrivein,46350 Lexington Village Way,Lexington Park,MD,38.2857,-76.4781
18919,mrhero,6833 Pearl Rd,Cleveland,OH,41.37897,-81.78824
18920,wendys,2020 SW 135th St,Ocala,FL,29.03512,-82.26379
18921,checkers,3194 Highway 278 NW,Covington,GA,33.60292,-83.86379
18922,mooneysicecreamstore,5716 State St,Saginaw,MI,43.43703,-84.02852
18923,burgerking,13830 Wilson Creek Rd,Aurora,IN,39.0696,-84.9019
18924,kfc,2995 Cook Rd,West Branch,MI,44.24883,-84.22464
18925,tacobell,306 Lafayette Rd,Seabrook,NH,42.88297,-70.86788
18926,subway,48 Davis St,Bradford,PA,41.95463,-78.64573
18927,sonicdrivein,1103 Upper Front St,Binghamton,NY,42.14679,-75.90213
18928,kfc,Highway 5 Market Square Shopping Ctr. Market Square Shopping Ctr.,Douglasville,GA,33.72216838,-84.76326602
18929,cozumel,425 Sigman Rd NW,Conyers,GA,33.68535612,-84.00225372
18930,mcdonalds,6231 E M 115,Cadillac,MI,44.23544,-85.45272
18931,burgerking,1480 Olney Ave SE,Port Orchard,WA,47.5344,-122.6096
18933,dominospizza,6175 Hickory Flat Hwy Ste 175,Canton,GA,34.17741,-84.41809
18934,cremodrivein,125 E Morris St,Dalton,GA,34.76888,-84.96597
18935,subway,3235 W Addison St,Chicago,IL,41.9461,-87.70957
18937,tacobell,19 Sullivan Avenue,Liberty,NY,41.784585,-74.729224
18938,tacojohns,W7684 State Road 21 73,Wautoma,WI,44.06831,-89.26646
18939,sonicdrivein,224 W 23rd St,Panama City,FL,30.19015,-85.66365
18941,subway,619 Baltimore St,Gettysburg,PA,39.82258,-77.23096
18943,chickfila,1040 US Highway 1 N,Woodbridge,NJ,40.555973,-74.28454
18945,subway,6547 Market Dr,Gloucester,VA,37.39241,-76.52652
18947,7eleven,1020 Gateway Rd,Edgewood,MD,39.43401,-76.32035
18948,subway,8056 New La Grange Rd,Louisville,KY,38.2587,-85.60317
18949,dominospizza,2058 State Route 27,Edison,NJ,40.524501,-74.389427
18950,mcdonalds,116 E Sr 200,Yulee,FL,30.62063,-81.645226
18951,mcdonalds,1511 Route 1,Edison,NJ,40.54433048,-74.33280945
18952,mcdonalds,1687 Dove Park Rd,Mandeville,LA,30.41158,-90.04133
18953,culvers,7320 Eastman Ave,Midland,MI,43.6624,-84.2472
18954,burgerking,1318 Pocono Blvd,Mount Pocono,PA,41.12582,-75.35998
18955,mcdonalds,55 Great Rd,Acton,MA,42.47599,-71.40928
18956,deltaco,1401 S San Jacinto Ave,San Jacinto,CA,33.774685,-116.95845
18957,rallys,167 E McArthur Dr,Bethalto,IL,38.90133,-90.0607
18958,tacobell,2200 Old Canoe Creek Rd,Saint Cloud,FL,28.19745,-81.29425
18959,subway,8176 S Wadsworth Blvd,Littleton,CO,39.56767532,-105.0800847
18960,popeyes,4850 SH 6,Missouri City,TX,29.5779674,-95.58018364
18961,sonicdrivein,1301 Winston Rd,Lexington,NC,35.84272,-80.25339
18962,subway,8001 S Orange Blossom Trl,Orlando,FL,28.44569,-81.39542
18963,wendys,819 US Highway 42 NE,London,OH,39.951,-83.3794
18964,subway,136 Strawberry Sq,Harrisburg,PA,40.259785,-76.882783
18965,mcdonalds,22 Old Forge Rd,Jonestown,PA,40.4496,-76.5152
18966,burgerking,7691 Highway 76,Pendleton,SC,34.633522,-82.78433
18967,oldcountrybuffet,5083 Jonestown Rd,Harrisburg,PA,40.30807,-76.80277
18968,wendys,6148 State Route 95,Mount Gilead,OH,40.481,-82.6862
18969,wendys,1465 S Court St,Circleville,OH,39.58221,-82.95226514
18970,subway,6022 State Route 95,Mount Gilead,OH,40.49786,-82.72011
18971,mcdonalds,2596 London Groveport Rd,Grove City,OH,39.83954,-83.07552
18972,mcdonalds,36 Montain Road,Dahlonega,GA,34.5257,-83.9771
18973,fazolis,930 E 1st St,Ankeny,IA,41.73233,-93.58294
18975,bakersdrivethru,2160 N Waterman Ave,San Bernardino,CA,34.13536423,-117.2790045
18976,jalsaindianfastfood,855 45th Ave NE,Minneapolis,MN,45.05006,-93.24955
18980,mcdonalds,2541 Del Prado Blvd N,Cape Coral,FL,26.70013894,-81.94129932
18981,kfc,8026 39th Ave,Kenosha,WI,42.55812684,-87.85542868
18982,tacobell,4000 W Century Blvd,Inglewood,CA,33.944672,-118.344203
18983,pizzahut,1000 Belvedere Dr,Lebanon,OH,39.450053,-84.186995
18984,jimmyjohns,770 E 16th St,Holland,MI,42.78291,-86.07463
18986,jimmyjohns,3849 S Carson St,Carson City,NV,39.13204,-119.76936
18988,mcdonalds,1811 W Interstate 10,Seguin,TX,29.58192,-97.99387
18990,sonicdrivein,2502 SE 14th St,Bentonville,AR,36.35613,-94.18309
18991,wendys,5103 Oaklawn Blvd,Hopewell,VA,37.262,-77.32473
18992,sonicdrivein,2137 South Perryville Road,Rockford,IL,42.244,-88.9807
18993,sonicdrivein,4414 W Walnut,Rogers,AR,36.3345,-94.1793
18996,kfc,1005 Goodman Rd W,Horn Lake,MS,34.96262,-90.003944
18997,tacobell,9044 Highland Rd,White Lake,MI,42.65804,-83.46359
18998,burgerking,1980 Columbus Pky,Benicia,CA,38.07884458,-122.1905615
19000,whichwich,411 State St,Madison,WI,43.074795,-89.39218
19001,sonicdrivein,7315 Hacks Cross Rd,Olive Branch,MS,34.96731,-89.79563
19002,whitecastle,5820 Belleville Crossing St,Belleville,IL,38.526205,-90.034645
19003,lahaciendamexicanrestaurant,746 W Poplar Ave,Collierville,TN,35.04606,-89.68708
19004,mcdonalds,41/43 W Palisade Ave,Englewood,NJ,40.8954,-73.9766
19005,checkers,635 Old Country Rd,Westbury,NY,40.75047,-73.57493
19006,chipotlemexicangrill,165 Alps Rd,Athens,GA,33.9473,-83.4091
19007,flushinga,200 S Cherry St,Flushing,MI,43.06187,-83.85471
19008,tacobell,4 Chambers Dr,Hooksett,NH,43.05577,-71.44046
19009,kfc,4 Chambers Dr,Hooksett,NH,43.0562,-71.4401
19011,culvers,641 S Taylor Dr,Sheboygan,WI,43.750025,-87.747995
19012,wendys,2111 Sapp Brothers Dr,Percival,IA,40.689865,-95.78882
19013,haloburger,1464 N Leroy St,Fenton,MI,42.81632,-83.70745
19014,mcdonalds,1156 Vaughn Rd,Wood River,IL,38.86516,-90.07776
19015,pennstationeastcoastsubs,1126 Collinsville Crossing Blvd,Collinsville,IL,38.67686,-90.01437
19016,mcdonalds,1835 Black Rock Tpke,Fairfield,CT,41.1801,-73.24704
19017,sonicdrivein,1402 Vandalia St,Collinsville,IL,38.68671,-89.97468
19018,culvers,2270 Westowne Ave,Oshkosh,WI,44.030912,-88.590142
19019,wendys,69 Long Pond Rd,Plymouth,MA,41.9288,-70.6574
19020,mcdonalds,617 Boston Post Rd,Guilford,CT,41.28953,-72.66891
19021,wendys,3182 Peters Creek Pkwy,Winston-Salem,NC,36.0451,-80.2601
19023,jackinthebox,1641 Highway 71 E,Bastrop,TX,30.10421,-97.30896
19024,dairyqueen,328 W Boylston St,West Boylston,MA,42.34117,-71.78871
19025,chickfila,6495 Glenway Ave,Cincinnati,OH,39.15262,-84.62842
19026,wendys,1146 Marian Dr,Batavia,OH,39.0894,-84.24904
19027,dairyqueen,1226 W Highway 287 Byp,Waxahachie,TX,32.42204,-96.84483
19028,rallys,2080 N National Rd,Columbus,IN,39.21965,-85.88774
19029,wendys,1101 S Salisbury Blvd,Salisbury,MD,38.3483,-75.602
19030,rallys,3600 Broadway,Gary,IN,41.55307,-87.33652
19031,kfc,27901 Lorain Rd,North Olmsted,OH,41.4113,-81.9312
19032,subway,90B River St,Waltham,MA,42.369346,-71.219759
19033,burgerking,16615 362nd Ave,Sandy,OR,45.4047,-122.2916
19034,mcdonalds,3009 Hwy 190 W,Hammond,LA,30.5039,-90.4965
19035,kfc,700 S El Camino Real,San Clemente,CA,33.423606,-117.609885
19036,wendys,989 Jeffco Blvd,Arnold,MO,38.44487699,-90.37398256
19037,burgerking,3100 Ash Rd,Vestal,NY,42.09698,-76.00475
19038,mcdonalds,167 Main St,Binghamton,NY,42.10326,-75.93058
19039,wendys,1739 W 400 S,Springville,UT,40.1617,-111.6544
19040,jackinthebox,3601 N Main St,Baytown,TX,29.761673,-94.964399
19041,mcdonalds,1236 W Yosemite Ave,Manteca,CA,37.79697,-121.23589
19042,wendys,4900 S Federal Hwy,Fort Pierce,FL,27.375601,-80.325798
19043,tacobell,16655 W Bell Rd,Surprise,AZ,33.63822,-112.41667
19044,wendys,101 Loren Ln,Eagle,CO,39.659695,-106.826035
19045,mcdonalds,240 S US Highway 41,Inverness,FL,28.8337,-82.2896
19047,culvers,645 Midland Rd,Janesville,WI,42.672188,-88.977806
19049,7eleven,3146 Sports Arena Blvd,San Diego,CA,32.752144,-117.206003
19050,jimmyjohns,2200 W Court St,Janesville,WI,42.67989,-89.047516
19051,whataburger,1900 Decker Dr,Baytown,TX,29.74111,-94.98108
19052,kfc,428 Ridge Rd,Munster,IN,41.562,-87.5174
19053,whataburger,621 W Bandera Rd,Boerne,TX,29.77898,-98.73965
19054,mcdonalds,840 Park Ave,Beaver Dam,WI,43.45681,-88.8168
19055,culvers,219 Central Bridge St,Wausau,WI,44.96905,-89.6334
19056,mcdonalds,10600 Highland Rd,Hartland,MI,42.634183,-83.74225
19057,7eleven,140 Frederick Rd,Thurmont,MD,39.61571,-77.41753
19059,mcdonalds,53 Maple St,Dansville,NY,42.56594,-77.70906
19060,rallys,102 S Madison Ave,Bay City,MI,43.58914,-83.88629
19061,mcdonalds,1300 N Ferdon Blvd,Crestview,FL,30.79059,-86.558275
19062,subway,680 N Main St,Mansfield,OH,40.7776,-82.51358
19063,mcdonalds,161 W Rockingham St,Elkton,VA,38.40742,-78.62098
19064,chickfila,1691 E Market St,Harrisonburg,VA,38.43303,-78.84609
19065,mcdonalds,3903 Winston Ave,Latonia,KY,39.045749,-84.504825
19066,jimmyjohns,2308 N University Pkwy,Provo,UT,40.2648,-111.6697
19067,kfc,102 Airport Rd,Shawano,WI,44.7822,-88.5679
19069,tacobell,913 W State St,Olean,NY,42.07716,-78.44064
19070,mcdonalds,17641 Ventura Blvd,Encino,CA,34.16217,-118.51723
19072,mcdonalds,3406 Urbana Pike,Frederick,MD,39.32567,-77.34894
19074,oceanempirerestaurant,340 Route 202,Pomona,NY,41.1871,-74.0341
19075,jackinthebox,1199 N Mount Vernon Ave,Colton,CA,34.07731,-117.3145
19076,burgerking,2399 Highway 77,Panama City,FL,30.19203,-85.64994
19077,dunkindonuts,518 Salem St,Wakefield,MA,42.511753,-71.04209
19078,mcdonalds,2719 11th St,Huntsville,TX,30.71787,-95.56773
19080,mcdonalds,200 Jonesboro Rd,McDonough,GA,33.45289,-84.16553
19081,mcdonalds,1855 US Highway 41,Schererville,IN,41.48788,-87.47028
19082,subway,166 Newark Pompton Tpke,Pequannock,NJ,40.946987,-74.288185
19083,tacobell,462 N Keystone Ave,Sayre,PA,41.99485,-76.52941
19084,subway,34800 Bob Wilson Dr,San Diego,CA,32.7245,-117.1456
19085,kismet,7805 W Lincoln Hwy,Frankfort,IL,41.506394,-87.804916
19087,miguelsjr,1039 W 6th St,Corona,CA,33.87721,-117.581535
19088,whitecastle,1 E 81st Ave,Merrillville,IN,41.4705,-87.335
19090,subway,1300 S Wabash Ave,Chicago,IL,41.87414,-87.62627
19092,wendys,125 S Route 9W,West Haverstraw,NY,41.20081235,-73.98399663
